id,text_static,prob_hateful_static,predicted_label_static,confidence_static,dominant_modality_static,alpha_mean_static,text_dynamic,prob_hateful_dynamic,predicted_label_dynamic,confidence_dynamic,dominant_modality_dynamic,alpha_mean_dynamic,label_changed,prob_delta,conf_delta
48059,white cave beast evolved from moneys,0.9108,1,0.9108,image,0.5041,white cave beast evolved from moneys,0.2675,0,0.7325,image,0.6151,True,-0.6433,-0.17830000000000001
48123,the only cure for islam,0.9289,1,0.9289,image,0.5041,the only cure for islam,0.1964,0,0.8036,image,0.877,True,-0.7324999999999999,-0.12529999999999997
48132,black friday deal buy one get one free toaster,0.0347,0,0.9653,image,0.5041,black friday deal buy one get one free toaster,0.0577,0,0.9423,image,0.911,False,0.023,-0.02300000000000002
48315,"they're in a relationship, who makes the sandwiches?",0.9386,1,0.9386,image,0.5041,"they're in a relationship, who makes the sandwiches?",0.8995,1,0.8995,image,0.7447,False,-0.039100000000000024,-0.039100000000000024
48326,like i said. i'm an aries!,0.0178,0,0.9822,image,0.5041,like i said. i'm an aries!,0.0097,0,0.9903,image,0.8557,False,-0.0081,0.008099999999999996
48356,they are the biggest terrorists in the history of the world. we have entire history of books showing this data,0.0043,0,0.9957,image,0.5041,they are the biggest terrorists in the history of the world. we have entire history of books showing this data,0.0189,0,0.9811,image,0.9386,False,0.0146,-0.014600000000000057
48379,there's so much crap in this the fda wants to put it into a vaccine,0.0043,0,0.9957,image,0.5041,there's so much crap in this the fda wants to put it into a vaccine,0.0046,0,0.9954,image,0.8859,False,0.0002999999999999999,-0.000300000000000078
48523,i like cooking and playing piano,0.0271,0,0.9729,image,0.5041,i like cooking and playing piano,0.0457,0,0.9543,image,0.8353,False,0.0186,-0.01859999999999995
48539,"the woman you met who admits she's wrong, apologizes and changes her ways",0.6949,1,0.6949,image,0.5041,"the woman you met who admits she's wrong, apologizes and changes her ways",0.9467,1,0.9467,image,0.8575,False,0.2518,0.2518
48570,"""my name is osama bin laden and this is jackass""",0.8933,1,0.8933,image,0.5041,"""my name is osama bin laden and this is jackass""",0.7959,1,0.7959,image,0.7501,False,-0.09739999999999993,-0.09739999999999993
48652,we can end racism if we end a race,0.0526,0,0.9474,image,0.5041,we can end racism if we end a race,0.0814,0,0.9186,image,0.8245,False,0.0288,-0.028800000000000048
48735,when your parents ask why the gas bill is so high,0.0016,0,0.9984,image,0.5041,when your parents ask why the gas bill is so high,0.0027,0,0.9973,image,0.9439,False,0.0011,-0.0010999999999999899
48916,"well, i guess we'll.. just head home now",0.1875,0,0.8125,image,0.5041,"well, i guess we'll.. just head home now",0.7845,1,0.7845,text,0.4111,True,0.597,-0.028000000000000025
48956,he won because he is a boy competing in a female sport,0.0184,0,0.9816,image,0.5041,he won because he is a boy competing in a female sport,0.404,0,0.596,image,0.9468,False,0.38560000000000005,-0.38560000000000005
49023,"african american leaders organizing the la riots april 29, 1992",0.0017,0,0.9983,image,0.5041,"african american leaders organizing the la riots april 29, 1992",0.0018,0,0.9982,image,0.9625,False,0.00010000000000000005,-9.999999999998899e-05
49176,"if fear of divine judgement is the only thing keeping you ""moral"" at best, you're just a dangerous psychopath on a leash",0.2437,0,0.7563,image,0.5041,"if fear of divine judgement is the only thing keeping you ""moral"" at best, you're just a dangerous psychopath on a leash",0.0248,0,0.9752,image,0.9513,False,-0.2189,0.21889999999999998
49201,3.8 billion of them on earth. why isn't it clean yet?,0.763,1,0.763,image,0.5041,3.8 billion of them on earth. why isn't it clean yet?,0.1033,0,0.8967,image,0.6767,True,-0.6597,0.13370000000000004
49215,waiting for fb parole like ok no more goat fucker jokes,0.9675,1,0.9675,image,0.5041,waiting for fb parole like ok no more goat fucker jokes,0.971,1,0.971,image,0.7386,False,0.0034999999999999476,0.0034999999999999476
49267,ahmed? im hungry!!!,0.9798,1,0.9798,image,0.5041,ahmed? im hungry!!!,0.9821,1,0.9821,image,0.6338,False,0.0022999999999999687,0.0022999999999999687
49372,who ya gonna call? goat fuckers,0.0282,0,0.9718,image,0.5041,who ya gonna call? goat fuckers,0.5776,1,0.5776,image,0.7927,True,0.5494,-0.3942
49531,the culture of silence allows sexual harassment in the workplace to continue,0.0051,0,0.9949,image,0.5041,the culture of silence allows sexual harassment in the workplace to continue,0.0071,0,0.9929,image,0.8583,False,0.002,-0.0020000000000000018
49673,oh man they're heavy. take the picture already,0.0025,0,0.9975,image,0.5041,oh man they're heavy. take the picture already,0.0075,0,0.9925,image,0.9445,False,0.004999999999999999,-0.0050000000000000044
50126,"im jared, and fuck tyrone im here to fuck his kids, footlong style",0.9789,1,0.9789,image,0.5041,"im jared, and fuck tyrone im here to fuck his kids, footlong style",0.9867,1,0.9867,image,0.773,False,0.007800000000000029,0.007800000000000029
50162,"roses are black, violets are black everything is black, i can't see",0.9827,1,0.9827,image,0.5041,"roses are black, violets are black everything is black, i can't see",0.9794,1,0.9794,text,0.447,False,-0.0032999999999999696,-0.0032999999999999696
50176,how do you get a jewish girls number? roll up her sleeve,0.9737,1,0.9737,image,0.5041,how do you get a jewish girls number? roll up her sleeve,0.4777,0,0.5223,image,0.7226,True,-0.496,-0.4514
50193,anyone who has seen a hippo yawn will have some idea how kim kardashiains gynecologist feels,0.0203,0,0.9797,image,0.5041,anyone who has seen a hippo yawn will have some idea how kim kardashiains gynecologist feels,0.0737,0,0.9263,image,0.9406,False,0.0534,-0.0534
50348,asians be like switching to fullscreen mode,0.526,1,0.526,image,0.5041,asians be like switching to fullscreen mode,0.6651,1,0.6651,image,0.8623,False,0.1391,0.1391
50483,how many guns are in there?,0.0061,0,0.9939,image,0.5041,how many guns are in there?,0.0088,0,0.9912,image,0.7955,False,0.0027,-0.0027000000000000357
50643,things i love to hunt,0.0035,0,0.9965,image,0.5041,things i love to hunt,0.0026,0,0.9974,image,0.9464,False,-0.0009000000000000002,0.0008999999999999009
50783,handjobs sold separately,0.9169,1,0.9169,image,0.5041,handjobs sold separately,0.9128,1,0.9128,image,0.8066,False,-0.0041000000000001036,-0.0041000000000001036
50839,"""you think i'm a terrorist but i identify as a firework""",0.443,0,0.557,image,0.5041,"""you think i'm a terrorist but i identify as a firework""",0.8201,1,0.8201,text,0.4888,True,0.37710000000000005,0.2631
50962,democrats standing up for illegals democrats standing up for americans,0.0013,0,0.9987,image,0.5041,democrats standing up for illegals democrats standing up for americans,0.0017,0,0.9983,image,0.9608,False,0.00039999999999999996,-0.00040000000000006697
51263,gay friends asked for directions told him to go straight,0.0201,0,0.9799,image,0.5041,gay friends asked for directions told him to go straight,0.0704,0,0.9296,image,0.8921,False,0.050300000000000004,-0.05030000000000001
51482,leave that one alone bill he's my weed man,0.0476,0,0.9524,image,0.5041,leave that one alone bill he's my weed man,0.0924,0,0.9076,image,0.7084,False,0.04479999999999999,-0.04480000000000006
51628,welcome to europe our government told us that and we should adopt their culture diversity makes us stronger,0.9728,1,0.9728,image,0.5041,welcome to europe our government told us that and we should adopt their culture diversity makes us stronger,0.9518,1,0.9518,image,0.6467,False,-0.02100000000000002,-0.02100000000000002
51697,you know you're from denver when... towards the mountains is an official direction,0.0018,0,0.9982,image,0.5041,you know you're from denver when... towards the mountains is an official direction,0.0028,0,0.9972,image,0.9527,False,0.001,-0.0010000000000000009
51863,hey grandma what are you doing ? im sewing a scarf for your trans brother ajay,0.9911,1,0.9911,image,0.5041,hey grandma what are you doing ? im sewing a scarf for your trans brother ajay,0.9891,1,0.9891,image,0.8247,False,-0.0020000000000000018,-0.0020000000000000018
51890,"""how we see muslims how muslims see us",0.9936,1,0.9936,image,0.5041,"""how we see muslims how muslims see us",0.9794,1,0.9794,image,0.8449,False,-0.01419999999999999,-0.01419999999999999
51924,fridays got me like ,0.0038,0,0.9962,image,0.5041,fridays got me like ,0.0048,0,0.9952,image,0.9333,False,0.0009999999999999996,-0.0010000000000000009
51928,i could have annihilated all of them but i left some of them alive so you will know why i was killing them,0.1644,0,0.8356,image,0.5041,i could have annihilated all of them but i left some of them alive so you will know why i was killing them,0.0672,0,0.9328,image,0.7459,False,-0.0972,0.09719999999999995
51968,kid with cancer: so when i get out of the hospital i'm going to join you? the avengers visiting him:,0.1193,0,0.8807,image,0.5041,kid with cancer: so when i get out of the hospital i'm going to join you? the avengers visiting him:,0.9316,1,0.9316,image,0.6157,True,0.8123,0.050899999999999945
52037,the first rule of book club is.. you do not talk about book club,0.0244,0,0.9756,image,0.5041,the first rule of book club is.. you do not talk about book club,0.3445,0,0.6555,image,0.8106,False,0.3201,-0.32010000000000005
52096,a truck hit him from behind,0.0485,0,0.9515,image,0.5041,a truck hit him from behind,0.0074,0,0.9926,image,0.8218,False,-0.0411,0.041100000000000025
52139,andy's coming!,0.0249,0,0.9751,image,0.5041,andy's coming!,0.0135,0,0.9865,image,0.9387,False,-0.011399999999999999,0.011400000000000077
52140,this steak is so black it asked me for a newport,0.9382,1,0.9382,image,0.5041,this steak is so black it asked me for a newport,0.9835,1,0.9835,image,0.9166,False,0.04530000000000001,0.04530000000000001
52401,"slutty girls are like walmarts everybody makes fun of them but, when you're inside one at 4am you think ""i'm glad these are here""",0.9439,1,0.9439,image,0.5041,"slutty girls are like walmarts everybody makes fun of them but, when you're inside one at 4am you think ""i'm glad these are here""",0.8578,1,0.8578,image,0.8816,False,-0.08609999999999995,-0.08609999999999995
52710,loading the dishwasher in the back solid move,0.62,1,0.62,image,0.5041,loading the dishwasher in the back solid move,0.1962,0,0.8038,image,0.9194,True,-0.42379999999999995,0.18379999999999996
52719,can you smell what the reich is cooking?,0.5266,1,0.5266,image,0.5041,can you smell what the reich is cooking?,0.8396,1,0.8396,image,0.6809,False,0.31300000000000006,0.31300000000000006
52839,me convincing homophobes that i'm just like them and not a sexually deviant pervert,0.0749,0,0.9251,image,0.5041,me convincing homophobes that i'm just like them and not a sexually deviant pervert,0.0435,0,0.9565,image,0.8818,False,-0.0314,0.031399999999999983
52847,sharing and caring,0.005,0,0.995,image,0.5041,sharing and caring,0.0021,0,0.9979,image,0.9304,False,-0.0029000000000000002,0.0029000000000000137
52971,that's a man baby!,0.0141,0,0.9859,image,0.5041,that's a man baby!,0.0352,0,0.9648,image,0.9402,False,0.0211,-0.021100000000000008
53214,if i had a gone i could convert this fruit to vegetable,0.0185,0,0.9815,image,0.5041,if i had a gone i could convert this fruit to vegetable,0.0068,0,0.9932,image,0.9389,False,-0.011699999999999999,0.011699999999999933
53419,do you know what happens after 6 tequila shots? .........nobody does,0.0039,0,0.9961,image,0.5041,do you know what happens after 6 tequila shots? .........nobody does,0.004,0,0.996,image,0.959,False,0.00010000000000000026,-9.999999999998899e-05
53426,"what's ""saggin""' spelled backwards? hint: they're pretty much the only people that sag!",0.9972,1,0.9972,image,0.5041,"what's ""saggin""' spelled backwards? hint: they're pretty much the only people that sag!",0.9889,1,0.9889,image,0.7061,False,-0.008299999999999974,-0.008299999999999974
53467,how you look when youre black and you celebrate the 4th of july,0.0282,0,0.9718,image,0.5041,how you look when youre black and you celebrate the 4th of july,0.083,0,0.917,image,0.6377,False,0.0548,-0.05479999999999996
53476,when you wanna delete google chrome but you accidentally delete your chromosome,0.9944,1,0.9944,image,0.5041,when you wanna delete google chrome but you accidentally delete your chromosome,0.9904,1,0.9904,text,0.3932,False,-0.0040000000000000036,-0.0040000000000000036
53814,my name is andrew mccabe and i just confessed to treason,0.0017,0,0.9983,image,0.5041,my name is andrew mccabe and i just confessed to treason,0.0015,0,0.9985,image,0.96,False,-0.00019999999999999987,0.000200000000000089
53942,"they are like manure spread them out and they help everything grow better, but keep them in one big pile and they stink horribly",0.2604,0,0.7396,image,0.5041,"they are like manure spread them out and they help everything grow better, but keep them in one big pile and they stink horribly",0.9729,1,0.9729,text,0.4619,True,0.7124999999999999,0.23329999999999995
53967,but you're on a diet when you have coke in the fridge,0.9813,1,0.9813,image,0.5041,but you're on a diet when you have coke in the fridge,0.9848,1,0.9848,text,0.4974,False,0.0035000000000000586,0.0035000000000000586
54093,when you call the avengers and they send the one from wakanda,0.0303,0,0.9697,image,0.5041,when you call the avengers and they send the one from wakanda,0.0538,0,0.9462,image,0.8538,False,0.0235,-0.023499999999999965
54098,when mom asks where all the jews went,0.9861,1,0.9861,image,0.5041,when mom asks where all the jews went,0.9244,1,0.9244,image,0.6883,False,-0.06169999999999998,-0.06169999999999998
54196,let's not be hasty. the worldview of the guys who created this grisly spectacle of mass-murder could be any number of- comedy aaaaaannnd it's these guys,0.9768,1,0.9768,image,0.5041,let's not be hasty. the worldview of the guys who created this grisly spectacle of mass-murder could be any number of- comedy aaaaaannnd it's these guys,0.9869,1,0.9869,image,0.6098,False,0.010099999999999998,0.010099999999999998
54321,laughs in [majority of u.s crime rate],0.794,1,0.794,image,0.5041,laughs in [majority of u.s crime rate],0.9201,1,0.9201,image,0.6369,False,0.1261,0.1261
54617,"girlfriends, let me tell you what i saw on amazon",0.0127,0,0.9873,image,0.5041,"girlfriends, let me tell you what i saw on amazon",0.2286,0,0.7714,image,0.7166,False,0.2159,-0.21589999999999998
54621,when i grew up i want to be a gas plumber,0.0386,0,0.9614,image,0.5041,when i grew up i want to be a gas plumber,0.0728,0,0.9272,image,0.8318,False,0.0342,-0.03420000000000001
54782,because even other planets need crime,0.0024,0,0.9976,image,0.5041,because even other planets need crime,0.003,0,0.997,image,0.9218,False,0.0006000000000000003,-0.0006000000000000449
54820,goes to the future doesn't warn marty about parkinson's,0.0558,0,0.9442,image,0.5041,goes to the future doesn't warn marty about parkinson's,0.383,0,0.617,image,0.8887,False,0.3272,-0.32720000000000005
54823,oops. broke the dishwasher again,0.9115,1,0.9115,image,0.5041,oops. broke the dishwasher again,0.9702,1,0.9702,image,0.901,False,0.058699999999999974,0.058699999999999974
54830,i told you don't heat fish in the microwave,0.9399,1,0.9399,image,0.5041,i told you don't heat fish in the microwave,0.9532,1,0.9532,image,0.9117,False,0.01330000000000009,0.01330000000000009
54920,so i guess a handjob is out of the question,0.0159,0,0.9841,image,0.5041,so i guess a handjob is out of the question,0.0209,0,0.9791,image,0.9274,False,0.0049999999999999975,-0.0050000000000000044
56184,go home stoned eyes give nothing away,0.0085,0,0.9915,image,0.5041,go home stoned eyes give nothing away,0.0324,0,0.9676,image,0.9296,False,0.023899999999999998,-0.023900000000000032
56280,little miss muffet sat on her tuffet,0.0103,0,0.9897,image,0.5041,little miss muffet sat on her tuffet,0.0642,0,0.9358,image,0.9281,False,0.05389999999999999,-0.05390000000000006
56291,why test drugs on intelligent animals when we have plenty of vegetables to spare?,0.0619,0,0.9381,image,0.5041,why test drugs on intelligent animals when we have plenty of vegetables to spare?,0.3403,0,0.6597,image,0.7299,False,0.2784,-0.2784000000000001
56294,she put on the purple lipstick and she became the bomb,0.0493,0,0.9507,image,0.5041,she put on the purple lipstick and she became the bomb,0.0564,0,0.9436,image,0.8751,False,0.007100000000000002,-0.007099999999999995
56327,shame on you america you said you would never forget,0.9257,1,0.9257,image,0.5041,shame on you america you said you would never forget,0.7654,1,0.7654,image,0.5107,False,-0.1603,-0.1603
56328,made rice krispies way before kellogg's,0.9478,1,0.9478,image,0.5041,made rice krispies way before kellogg's,0.4113,0,0.5887,image,0.9403,True,-0.5365,-0.3591
56409,when someone asks me how many chromosomes i have more than you,0.6132,1,0.6132,image,0.5041,when someone asks me how many chromosomes i have more than you,0.2451,0,0.7549,image,0.9029,True,-0.3681,0.14170000000000005
56430,"it's not the cards you're dealt, but how you play them such an inspiration",0.0115,0,0.9885,image,0.5041,"it's not the cards you're dealt, but how you play them such an inspiration",0.0265,0,0.9735,image,0.6799,False,0.015,-0.015000000000000013
56790,isis murders 140 people in paris 11. 13 2015 paris closes their borders donald trumps wall doesn't seem so stupid now does it?,0.9376,1,0.9376,image,0.5041,isis murders 140 people in paris 11. 13 2015 paris closes their borders donald trumps wall doesn't seem so stupid now does it?,0.8601,1,0.8601,image,0.8541,False,-0.07750000000000001,-0.07750000000000001
56908,"""life is like a box of chocolates."" it sucks if you have diabetes",0.0013,0,0.9987,image,0.5041,"""life is like a box of chocolates."" it sucks if you have diabetes",0.0033,0,0.9967,image,0.962,False,0.002,-0.0020000000000000018
57049,radical muslims are snakes. moderate muslims are the grass they hide in,0.9898,1,0.9898,image,0.5041,radical muslims are snakes. moderate muslims are the grass they hide in,0.9868,1,0.9868,image,0.623,False,-0.0030000000000000027,-0.0030000000000000027
57089,love knows no boundaries,0.0142,0,0.9858,image,0.5041,love knows no boundaries,0.0148,0,0.9852,image,0.8208,False,0.0005999999999999998,-0.0006000000000000449
57128,tag that one friend that does weird shit like this,0.0227,0,0.9773,image,0.5041,tag that one friend that does weird shit like this,0.0137,0,0.9863,image,0.884,False,-0.009000000000000001,0.009000000000000008
57169,mfw i pull up at the lights next to the person who sped past me,0.9879,1,0.9879,image,0.5041,mfw i pull up at the lights next to the person who sped past me,0.9824,1,0.9824,text,0.4931,False,-0.005499999999999949,-0.005499999999999949
57280,he said he'd do the dishes instead he just ate and slept,0.0094,0,0.9906,image,0.5041,he said he'd do the dishes instead he just ate and slept,0.0204,0,0.9796,image,0.944,False,0.011000000000000001,-0.01100000000000001
57286,"when your dad come back after 18 years saying ""damn that line at walmart aint no joke""",0.1003,0,0.8997,image,0.5041,"when your dad come back after 18 years saying ""damn that line at walmart aint no joke""",0.5093,1,0.5093,image,0.7372,True,0.409,-0.3904000000000001
57312,porn casting or terrorist recruitment? -yes i can blow,0.5542,1,0.5542,image,0.5041,porn casting or terrorist recruitment? -yes i can blow,0.5403,1,0.5403,image,0.6584,False,-0.013900000000000023,-0.013900000000000023
57389,i bought stevie wonder a cheese grater for christmas he said it was the most violent book he'd ever read,0.9974,1,0.9974,image,0.5041,i bought stevie wonder a cheese grater for christmas he said it was the most violent book he'd ever read,0.996,1,0.996,image,0.6668,False,-0.0013999999999999568,-0.0013999999999999568
57431,black friday deal buy one get one free toaster,0.9873,1,0.9873,image,0.5041,black friday deal buy one get one free toaster,0.9844,1,0.9844,text,0.4688,False,-0.0028999999999999027,-0.0028999999999999027
57649,these people are the pugs of humans,0.009,0,0.991,image,0.5041,these people are the pugs of humans,0.0123,0,0.9877,image,0.8668,False,0.003300000000000001,-0.0032999999999999696
57836,the first annual mohammed-a-thon,0.6561,1,0.6561,image,0.5041,the first annual mohammed-a-thon,0.3112,0,0.6888,image,0.8685,True,-0.34490000000000004,0.03269999999999995
57869,rape helping them have sex for generations,0.089,0,0.911,image,0.5041,rape helping them have sex for generations,0.3909,0,0.6091,image,0.855,False,0.30190000000000006,-0.30190000000000006
57890,he enemy within ilhan omar linda sarsour ocasio-corte tlaib rashida the trojan horse is no longer at the gates,0.0022,0,0.9978,image,0.5041,he enemy within ilhan omar linda sarsour ocasio-corte tlaib rashida the trojan horse is no longer at the gates,0.0027,0,0.9973,image,0.9075,False,0.0005,-0.000500000000000056
57908,wow. a muscle car am i supposed to be impressed by that?,0.058,0,0.942,image,0.5041,wow. a muscle car am i supposed to be impressed by that?,0.0501,0,0.9499,image,0.8827,False,-0.007900000000000004,0.007900000000000018
57921,because most of the time 5.56 just doesn't send the right message,0.0248,0,0.9752,image,0.5041,because most of the time 5.56 just doesn't send the right message,0.0735,0,0.9265,image,0.9442,False,0.04869999999999999,-0.048699999999999966
57932,modern japanese '' '',0.8831,1,0.8831,image,0.5041,modern japanese '' '',0.97,1,0.97,image,0.7864,False,0.08689999999999998,0.08689999999999998
58046,redneck murders are hard to solve there're no dental records and all of the dna is the same,0.029,0,0.971,image,0.5041,redneck murders are hard to solve there're no dental records and all of the dna is the same,0.1088,0,0.8912,image,0.9164,False,0.0798,-0.07979999999999998
58069,"him: have you seen my cat lately? her: nope, you should ask your father",0.9749,1,0.9749,image,0.5041,"him: have you seen my cat lately? her: nope, you should ask your father",0.9113,1,0.9113,image,0.6177,False,-0.06359999999999999,-0.06359999999999999
58079,"following the civil war, the ku klux klan emerges to suppress and victimize newly freed slaves",0.0245,0,0.9755,image,0.5041,"following the civil war, the ku klux klan emerges to suppress and victimize newly freed slaves",0.0456,0,0.9544,image,0.7323,False,0.0211,-0.021100000000000008
58374,i'm what the new working man looks like',0.0117,0,0.9883,image,0.5041,i'm what the new working man looks like',0.0128,0,0.9872,image,0.8787,False,0.0011000000000000003,-0.0010999999999999899
58467,terrorism is one of the only areas where they do most of the work and none of them get the credit,0.0084,0,0.9916,image,0.5041,terrorism is one of the only areas where they do most of the work and none of them get the credit,0.0703,0,0.9297,image,0.7582,False,0.061900000000000004,-0.061900000000000066
58716,"they are like manure spread them out and they help everything grow better, but keep them in one big pile and they stink horribly",0.003,0,0.997,image,0.5041,"they are like manure spread them out and they help everything grow better, but keep them in one big pile and they stink horribly",0.0063,0,0.9937,image,0.9501,False,0.0033,-0.0032999999999999696
58730,share this goat for no reason,0.0169,0,0.9831,image,0.5041,share this goat for no reason,0.0115,0,0.9885,image,0.9265,False,-0.0053999999999999986,0.005400000000000071
59021,how do you get a jewish girls number? roll up her sleeve,0.5217,1,0.5217,image,0.5041,how do you get a jewish girls number? roll up her sleeve,0.2093,0,0.7907,image,0.8291,True,-0.3124,0.2689999999999999
59028,"the lawmakers known as ""the squad""",0.0039,0,0.9961,image,0.5041,"the lawmakers known as ""the squad""",0.0066,0,0.9934,image,0.8926,False,0.0027,-0.0027000000000000357
59031,how to get stoned without smoking weed,0.0215,0,0.9785,image,0.5041,how to get stoned without smoking weed,0.0486,0,0.9514,image,0.913,False,0.0271,-0.027100000000000013
59107,share a coke with your dad,0.6067,1,0.6067,image,0.5041,share a coke with your dad,0.0466,0,0.9534,image,0.7175,True,-0.5601,0.3467
59167,"i'm not racist, but... racist memes are allowed, right?",0.0319,0,0.9681,image,0.5041,"i'm not racist, but... racist memes are allowed, right?",0.0588,0,0.9412,image,0.7247,False,0.0269,-0.026899999999999924
59287,when your dad comes home from a suicide bombing,0.4111,0,0.5889,image,0.5041,when your dad comes home from a suicide bombing,0.5258,1,0.5258,image,0.7483,True,0.11470000000000002,-0.06309999999999993
59384,kids may be a gift but i like playing with the box they came in!,0.0467,0,0.9533,image,0.5041,kids may be a gift but i like playing with the box they came in!,0.0864,0,0.9136,image,0.9352,False,0.039700000000000006,-0.03970000000000007
59401,"mr. mittens, you have to wait till it's cooked",0.0061,0,0.9939,image,0.5041,"mr. mittens, you have to wait till it's cooked",0.0054,0,0.9946,image,0.9566,False,-0.0007000000000000001,0.0007000000000000339
59423,mmm what's cooking,0.1265,0,0.8735,image,0.5041,mmm what's cooking,0.2107,0,0.7893,image,0.6618,False,0.0842,-0.08420000000000005
59460,take the new i hate trump challenge,0.01,0,0.99,image,0.5041,take the new i hate trump challenge,0.0085,0,0.9915,image,0.9394,False,-0.0014999999999999996,0.0015000000000000568
59671,have you tried their food? neither have they,0.8506,1,0.8506,image,0.5041,have you tried their food? neither have they,0.9387,1,0.9387,text,0.3809,False,0.08809999999999996,0.08809999999999996
60175,we are never going to have social change until take personal responsibility for our own lives and participate in our communities,0.0068,0,0.9932,image,0.5041,we are never going to have social change until take personal responsibility for our own lives and participate in our communities,0.0112,0,0.9888,image,0.9565,False,0.0044,-0.0043999999999999595
60185,when someone asks me how many chromosomes i have more than you,0.9047,1,0.9047,image,0.5041,when someone asks me how many chromosomes i have more than you,0.4284,0,0.5716,image,0.7152,True,-0.47629999999999995,-0.33309999999999995
60193,would ya look at that this dryer comes with a free dishwasher,0.3985,0,0.6015,image,0.5041,would ya look at that this dryer comes with a free dishwasher,0.7576,1,0.7576,image,0.812,True,0.35910000000000003,0.15610000000000002
60289,if you ever feel down just remember there are people that are down their whole life,0.4503,0,0.5497,image,0.5041,if you ever feel down just remember there are people that are down their whole life,0.2559,0,0.7441,image,0.6474,False,-0.19439999999999996,0.19440000000000002
60345,when her head game so strong she suck a chromosome right out of you,0.1777,0,0.8223,image,0.5041,when her head game so strong she suck a chromosome right out of you,0.0715,0,0.9285,image,0.7574,False,-0.1062,0.10619999999999996
60721,when you see the gas bill,0.0114,0,0.9886,image,0.5041,when you see the gas bill,0.0093,0,0.9907,image,0.826,False,-0.002100000000000001,0.0020999999999999908
60794,what every muslim looks like to me,0.0455,0,0.9545,image,0.5041,what every muslim looks like to me,0.0224,0,0.9776,image,0.8586,False,-0.0231,0.02310000000000001
60812,when you're thinking about how much you love your wife and kids,0.0316,0,0.9684,image,0.5041,when you're thinking about how much you love your wife and kids,0.0088,0,0.9912,image,0.8378,False,-0.0228,0.02279999999999993
60823,why are we smart? because we went to camps!,0.9683,1,0.9683,image,0.5041,why are we smart? because we went to camps!,0.9543,1,0.9543,text,0.3522,False,-0.014000000000000012,-0.014000000000000012
60895,what every arab in sydney looks like,0.0185,0,0.9815,image,0.5041,what every arab in sydney looks like,0.0294,0,0.9706,image,0.847,False,0.0109,-0.01090000000000002
61054,when you and your associate are ready to take your business to another level,0.0018,0,0.9982,image,0.5041,when you and your associate are ready to take your business to another level,0.0032,0,0.9968,image,0.952,False,0.0014000000000000002,-0.0013999999999999568
61058,working in an office. just the intern life,0.0011,0,0.9989,image,0.5041,working in an office. just the intern life,0.0035,0,0.9965,image,0.9405,False,0.0024000000000000002,-0.0023999999999999577
61274,"with my pink hijab, looking fly",0.0674,0,0.9326,image,0.5041,"with my pink hijab, looking fly",0.0612,0,0.9388,image,0.8747,False,-0.006200000000000004,0.006199999999999983
61304,mom won't let me use the oven with my friends,0.0266,0,0.9734,image,0.5041,mom won't let me use the oven with my friends,0.0328,0,0.9672,image,0.9273,False,0.006200000000000004,-0.006200000000000094
61342,and participate in our communities take personal responsibility for our own lives we are never going to have social change until,0.0063,0,0.9937,image,0.5041,and participate in our communities take personal responsibility for our own lives we are never going to have social change until,0.0088,0,0.9912,image,0.9452,False,0.0025000000000000005,-0.0025000000000000577
61497,"when you realize most adults in the world still read this symbol ""#"" as ""pound"" ...and you named your women's movement against sexual harassment #metoo",0.9348,1,0.9348,image,0.5041,"when you realize most adults in the world still read this symbol ""#"" as ""pound"" ...and you named your women's movement against sexual harassment #metoo",0.4873,0,0.5127,image,0.7876,True,-0.44749999999999995,-0.4220999999999999
61597,when you realize you're pregnant because you pull out your tampon but all the cotton was mysteriously picked off,0.0234,0,0.9766,image,0.5041,when you realize you're pregnant because you pull out your tampon but all the cotton was mysteriously picked off,0.0068,0,0.9932,image,0.9201,False,-0.0166,0.016599999999999948
61752,partial arts,0.0724,0,0.9276,image,0.5041,partial arts,0.6665,1,0.6665,text,0.4703,True,0.5941,-0.2611
61792,not the shower we deserved but the shower we needed,0.0091,0,0.9909,image,0.5041,not the shower we deserved but the shower we needed,0.0102,0,0.9898,image,0.9399,False,0.0011000000000000003,-0.0010999999999999899
61980,"well, i guess we'll... beheading home now",0.0134,0,0.9866,image,0.5041,"well, i guess we'll... beheading home now",0.034,0,0.966,image,0.9536,False,0.0206,-0.020600000000000063
62031,when they said we would be going for a spin this wasn't what i expected,0.0025,0,0.9975,image,0.5041,when they said we would be going for a spin this wasn't what i expected,0.0054,0,0.9946,image,0.9532,False,0.0029000000000000002,-0.0029000000000000137
62085,"""lynch said her greatest fear is the incredibly disturbing rise of of - anti-muslim rhetoric"""" ....not the incredibly disturbing rise of radical islamic terrorists",0.5347,1,0.5347,image,0.5041,"""lynch said her greatest fear is the incredibly disturbing rise of of - anti-muslim rhetoric"""" ....not the incredibly disturbing rise of radical islamic terrorists",0.9195,1,0.9195,image,0.5132,False,0.38480000000000003,0.38480000000000003
62134,its not right to judge someone by the color of their skin they might just be tan,0.0028,0,0.9972,image,0.5041,its not right to judge someone by the color of their skin they might just be tan,0.2218,0,0.7782,image,0.9469,False,0.219,-0.21899999999999997
62307,my favorite sex position is the jfk i splatter all over her while she screams and,0.0412,0,0.9588,image,0.5041,my favorite sex position is the jfk i splatter all over her while she screams and,0.4162,0,0.5838,image,0.8678,False,0.375,-0.375
